"S11 Log Mag"
"Frequency (Hz)","dB",
3688000000, -1.738393e+000,
3689000000, -1.747929e+000,
3690000000, -1.738936e+000,
3691000000, -1.741334e+000,
3692000000, -1.741099e+000,
3693000000, -1.738898e+000,
3694000000, -1.745419e+000,
3695000000, -1.749967e+000,
3696000000, -1.740888e+000,
3697000000, -1.737761e+000,
3698000000, -1.741073e+000,
3699000000, -1.731738e+000,
3700000000, -1.736826e+000,
3701000000, -1.733885e+000,
3702000000, -1.735734e+000,
3703000000, -1.750989e+000,
3704000000, -1.744539e+000,
3705000000, -1.750743e+000,
3706000000, -1.758285e+000,
3707000000, -1.760651e+000,
3708000000, -1.764465e+000,
3709000000, -1.776851e+000,
3710000000, -1.760988e+000,
3711000000, -1.762167e+000,
3712000000, -1.789319e+000,
3713000000, -1.782521e+000,
3714000000, -1.782353e+000,
3715000000, -1.797940e+000,
3716000000, -1.816807e+000,
3717000000, -1.807605e+000,
3718000000, -1.800658e+000,
3719000000, -1.805592e+000,
3720000000, -1.801168e+000,
3721000000, -1.806416e+000,
3722000000, -1.815365e+000,
3723000000, -1.808833e+000,
3724000000, -1.815646e+000,
3725000000, -1.814411e+000,
3726000000, -1.818733e+000,
3727000000, -1.818917e+000,
3728000000, -1.826497e+000,
3729000000, -1.819220e+000,
3730000000, -1.816539e+000,
3731000000, -1.813865e+000,
3732000000, -1.810842e+000,
3733000000, -1.825646e+000,
3734000000, -1.811217e+000,
3735000000, -1.820848e+000,
3736000000, -1.829172e+000,
3737000000, -1.819927e+000,
3738000000, -1.814275e+000,
3739000000, -1.801345e+000,
3740000000, -1.814062e+000,
3741000000, -1.815189e+000,
3742000000, -1.822515e+000,
3743000000, -1.811384e+000,
3744000000, -1.802776e+000,
3745000000, -1.808231e+000,
3746000000, -1.804382e+000,
3747000000, -1.798503e+000,
3748000000, -1.808714e+000,
3749000000, -1.808235e+000,
3750000000, -1.798962e+000,
3751000000, -1.806592e+000,
3752000000, -1.808277e+000,
3753000000, -1.808246e+000,
3754000000, -1.812697e+000,
3755000000, -1.816641e+000,
3756000000, -1.826150e+000,
3757000000, -1.840729e+000,
3758000000, -1.839882e+000,
3759000000, -1.847668e+000,
3760000000, -1.850149e+000,
3761000000, -1.858149e+000,
3762000000, -1.867882e+000,
3763000000, -1.861296e+000,
3764000000, -1.858941e+000,
3765000000, -1.877576e+000,
3766000000, -1.885301e+000,
3767000000, -1.878883e+000,
3768000000, -1.885546e+000,
3769000000, -1.888823e+000,
3770000000, -1.899292e+000,
3771000000, -1.905744e+000,
3772000000, -1.909377e+000,
3773000000, -1.926637e+000,
3774000000, -1.927433e+000,
3775000000, -1.921296e+000,
3776000000, -1.942666e+000,
3777000000, -1.929204e+000,
3778000000, -1.949493e+000,
3779000000, -1.948487e+000,
3780000000, -1.936027e+000,
3781000000, -1.950401e+000,
3782000000, -1.951641e+000,
3783000000, -1.940811e+000,
3784000000, -1.954448e+000,
3785000000, -1.959332e+000,
3786000000, -1.962404e+000,
3787000000, -1.953212e+000,
3788000000, -1.952248e+000,
3789000000, -1.953299e+000,
3790000000, -1.944765e+000,
3791000000, -1.944657e+000,
3792000000, -1.936273e+000,
3793000000, -1.950390e+000,
3794000000, -1.944931e+000,
3795000000, -1.944185e+000,
3796000000, -1.943071e+000,
3797000000, -1.940818e+000,
3798000000, -1.937498e+000,
3799000000, -1.944106e+000,
3800000000, -1.936938e+000,
3801000000, -1.934269e+000,
3802000000, -1.942935e+000,
3803000000, -1.952718e+000,
3804000000, -1.958053e+000,
3805000000, -1.936445e+000,
3806000000, -1.948281e+000,
3807000000, -1.958279e+000,
3808000000, -1.955447e+000,
3809000000, -1.952227e+000,
3810000000, -1.965845e+000,
3811000000, -1.968408e+000,
3812000000, -1.964847e+000,
3813000000, -1.968619e+000,
3814000000, -1.967221e+000,
3815000000, -1.973340e+000,
3816000000, -1.980930e+000,
3817000000, -1.981910e+000,
3818000000, -1.981949e+000,
3819000000, -1.988459e+000,
3820000000, -1.996289e+000,
3821000000, -1.997843e+000,
3822000000, -1.994496e+000,
3823000000, -2.008181e+000,
3824000000, -2.005473e+000,
3825000000, -2.018875e+000,
3826000000, -2.024070e+000,
3827000000, -2.026407e+000,
3828000000, -2.003636e+000,
3829000000, -2.032006e+000,
3830000000, -2.017654e+000,
3831000000, -2.025090e+000,
3832000000, -2.028217e+000,
3833000000, -2.046195e+000,
3834000000, -2.028820e+000,
3835000000, -2.030720e+000,
3836000000, -2.032887e+000,
3837000000, -2.030927e+000,
3838000000, -2.013825e+000,
3839000000, -2.044082e+000,
3840000000, -2.033226e+000,
3841000000, -2.033914e+000,
3842000000, -2.038309e+000,
3843000000, -2.047364e+000,
3844000000, -2.036398e+000,
3845000000, -2.045379e+000,
3846000000, -2.051392e+000,
3847000000, -2.054253e+000,
3848000000, -2.046302e+000,
3849000000, -2.067362e+000,
3850000000, -2.057974e+000,
3851000000, -2.063615e+000,
3852000000, -2.055159e+000,
3853000000, -2.066215e+000,
3854000000, -2.064276e+000,
3855000000, -2.053931e+000,
3856000000, -2.059893e+000,
3857000000, -2.064723e+000,
3858000000, -2.075030e+000,
3859000000, -2.070661e+000,
3860000000, -2.067286e+000,
3861000000, -2.071800e+000,
3862000000, -2.079734e+000,
3863000000, -2.074866e+000,
3864000000, -2.089158e+000,
3865000000, -2.086785e+000,
3866000000, -2.101262e+000,
3867000000, -2.091965e+000,
3868000000, -2.094041e+000,
3869000000, -2.087801e+000,
3870000000, -2.106047e+000,
3871000000, -2.107846e+000,
3872000000, -2.102627e+000,
3873000000, -2.106955e+000,
3874000000, -2.105991e+000,
3875000000, -2.103674e+000,
3876000000, -2.112442e+000,
3877000000, -2.119174e+000,
3878000000, -2.124116e+000,
3879000000, -2.117106e+000,
3880000000, -2.129779e+000,
3881000000, -2.113762e+000,
3882000000, -2.115454e+000,
3883000000, -2.112842e+000,
3884000000, -2.100357e+000,
3885000000, -2.116220e+000,
3886000000, -2.127732e+000,
3887000000, -2.105913e+000,
3888000000, -2.112139e+000,
3889000000, -2.106681e+000,
3890000000, -2.102149e+000,
3891000000, -2.107272e+000,
3892000000, -2.112455e+000,
3893000000, -2.117521e+000,
3894000000, -2.129461e+000,
3895000000, -2.133462e+000,
3896000000, -2.124038e+000,
3897000000, -2.108232e+000,
3898000000, -2.102539e+000,
3899000000, -2.115204e+000,
3900000000, -2.129091e+000,
3901000000, -2.127195e+000,
3902000000, -2.127680e+000,
3903000000, -2.135094e+000,
3904000000, -2.121140e+000,
3905000000, -2.114941e+000,
3906000000, -2.129095e+000,
3907000000, -2.113745e+000,
3908000000, -2.113100e+000,
3909000000, -2.121835e+000,
3910000000, -2.121963e+000,
3911000000, -2.117130e+000,
3912000000, -2.124325e+000,
3913000000, -2.121331e+000,
3914000000, -2.118551e+000,
3915000000, -2.122938e+000,
3916000000, -2.125830e+000,
3917000000, -2.123139e+000,
3918000000, -2.113009e+000,
3919000000, -2.134177e+000,
3920000000, -2.122831e+000,
3921000000, -2.134803e+000,
3922000000, -2.149394e+000,
3923000000, -2.140924e+000,
